5	-5.40238e-11	0.205442
4.998	-5.51404e-11	0.205529
4.996	-5.62796e-11	0.205616
4.994	-5.74418e-11	0.205704
4.992	-5.86276e-11	0.205791
4.99	-5.98373e-11	0.205878
4.988	-6.10714e-11	0.205965
4.986	-6.23305e-11	0.206053
4.984	-6.3615e-11	0.20614
4.982	-6.49254e-11	0.206228
4.98	-6.62622e-11	0.206316
4.978	-6.7626e-11	0.206403
4.976	-6.90173e-11	0.206491
4.974	-7.04367e-11	0.206579
4.972	-7.18846e-11	0.206667
4.97	-7.33617e-11	0.206755
4.968	-7.48685e-11	0.206843
4.966	-7.64056e-11	0.206932
4.964	-7.79737e-11	0.20702
4.962	-7.95733e-11	0.207108
4.96	-8.1205e-11	0.207197
4.958	-8.28696e-11	0.207285
4.956	-8.45675e-11	0.207374
4.954	-8.62996e-11	0.207462
4.952	-8.80664e-11	0.207551
4.95	-8.98687e-11	0.20764
4.948	-9.17071e-11	0.207729
4.946	-9.35823e-11	0.207818
4.944	-9.54952e-11	0.207907
4.942	-9.74464e-11	0.207996
4.94	-9.94367e-11	0.208085
4.938	-1.01467e-10	0.208175
4.936	-1.03538e-10	0.208264
4.934	-1.0565e-10	0.208354
4.932	-1.07804e-10	0.208443
4.93	-1.10002e-10	0.208533
4.928	-1.12243e-10	0.208622
4.926	-1.14529e-10	0.208712
4.924	-1.16861e-10	0.208802
4.922	-1.1924e-10	0.208892
4.92	-1.21665e-10	0.208982
4.918	-1.2414e-10	0.209072
4.916	-1.26663e-10	0.209162
4.914	-1.29237e-10	0.209253
4.912	-1.31863e-10	0.209343
4.91	-1.3454e-10	0.209433
4.908	-1.37271e-10	0.209524
4.906	-1.40057e-10	0.209615
4.904	-1.42897e-10	0.209705
4.902	-1.45795e-10	0.209796
4.9	-1.4875e-10	0.209887
4.898	-1.51763e-10	0.209978
4.896	-1.54837e-10	0.210069
4.894	-1.57972e-10	0.21016
4.892	-1.61169e-10	0.210251
4.89	-1.64429e-10	0.210342
4.888	-1.67755e-10	0.210434
4.886	-1.71146e-10	0.210525
4.884	-1.74604e-10	0.210616
4.882	-1.78132e-10	0.210708
4.88	-1.81729e-10	0.2108
4.878	-1.85397e-10	0.210891
4.876	-1.89138e-10	0.210983
4.874	-1.92953e-10	0.211075
4.872	-1.96844e-10	0.211167
4.87	-2.00812e-10	0.211259
4.868	-2.04858e-10	0.211351
4.866	-2.08985e-10	0.211444
4.864	-2.13193e-10	0.211536
4.862	-2.17484e-10	0.211628
4.86	-2.2186e-10	0.211721
4.858	-2.26323e-10	0.211813
4.856	-2.30874e-10	0.211906
4.854	-2.35515e-10	0.211999
4.852	-2.40247e-10	0.212092
4.85	-2.45073e-10	0.212185
4.848	-2.49994e-10	0.212278
4.846	-2.55012e-10	0.212371
4.844	-2.60129e-10	0.212464
4.842	-2.65346e-10	0.212557
4.84	-2.70667e-10	0.21265
4.838	-2.76093e-10	0.212744
4.836	-2.81625e-10	0.212837
4.834	-2.87267e-10	0.212931
4.832	-2.93019e-10	0.213025
4.83	-2.98885e-10	0.213118
4.828	-3.04866e-10	0.213212
4.826	-3.10965e-10	0.213306
4.824	-3.17184e-10	0.2134
4.822	-3.23524e-10	0.213494
4.82	-3.2999e-10	0.213588
4.818	-3.36583e-10	0.213683
4.816	-3.43305e-10	0.213777
4.814	-3.50159e-10	0.213871
4.812	-3.57148e-10	0.213966
4.81	-3.64273e-10	0.214061
4.808	-3.71539e-10	0.214155
4.806	-3.78947e-10	0.21425
4.804	-3.86501e-10	0.214345
4.802	-3.94202e-10	0.21444
4.8	-4.02055e-10	0.214535
4.798	-4.10061e-10	0.21463
4.796	-4.18224e-10	0.214725
4.794	-4.26547e-10	0.214821
4.792	-4.35033e-10	0.214916
4.79	-4.43685e-10	0.215012
4.788	-4.52506e-10	0.215107
4.786	-4.615e-10	0.215203
4.784	-4.7067e-10	0.215299
4.782	-4.80019e-10	0.215395
4.78	-4.8955e-10	0.21549
4.778	-4.99268e-10	0.215586
4.776	-5.09176e-10	0.215683
4.774	-5.19277e-10	0.215779
4.772	-5.29576e-10	0.215875
4.77	-5.40075e-10	0.215971
4.768	-5.5078e-10	0.216068
4.766	-5.61693e-10	0.216164
4.764	-5.72819e-10	0.216261
4.762	-5.84162e-10	0.216358
4.76	-5.95726e-10	0.216455
4.758	-6.07515e-10	0.216552
4.756	-6.19535e-10	0.216649
4.754	-6.31788e-10	0.216746
4.752	-6.4428e-10	0.216843
4.75	-6.57015e-10	0.21694
4.748	-6.69997e-10	0.217038
4.746	-6.83233e-10	0.217135
4.744	-6.96726e-10	0.217233
4.742	-7.10481e-10	0.21733
4.74	-7.24504e-10	0.217428
4.738	-7.38799e-10	0.217526
4.736	-7.53372e-10	0.217624
4.734	-7.68228e-10	0.217722
4.732	-7.83373e-10	0.21782
4.73	-7.98812e-10	0.217918
4.728	-8.1455e-10	0.218016
4.726	-8.30594e-10	0.218115
4.724	-8.46949e-10	0.218213
4.722	-8.63621e-10	0.218312
4.72	-8.80617e-10	0.21841
4.718	-8.97942e-10	0.218509
4.716	-9.15603e-10	0.218608
4.714	-9.33606e-10	0.218707
4.712	-9.51958e-10	0.218806
4.71	-9.70665e-10	0.218905
4.708	-9.89735e-10	0.219004
4.706	-1.00917e-09	0.219104
4.704	-1.02899e-09	0.219203
4.702	-1.04919e-09	0.219302
4.7	-1.06978e-09	0.219402
4.698	-1.09076e-09	0.219502
4.696	-1.11215e-09	0.219602
4.694	-1.13396e-09	0.219701
4.692	-1.15619e-09	0.219801
4.69	-1.17885e-09	0.219901
4.688	-1.20194e-09	0.220002
4.686	-1.22548e-09	0.220102
4.684	-1.24947e-09	0.220202
4.682	-1.27393e-09	0.220303
4.68	-1.29886e-09	0.220403
4.678	-1.32427e-09	0.220504
4.676	-1.35017e-09	0.220605
4.674	-1.37657e-09	0.220705
4.672	-1.40348e-09	0.220806
4.67	-1.43091e-09	0.220907
4.668	-1.45886e-09	0.221008
4.666	-1.48736e-09	0.22111
4.664	-1.5164e-09	0.221211
4.662	-1.546e-09	0.221312
4.66	-1.57617e-09	0.221414
4.658	-1.60693e-09	0.221515
4.656	-1.63827e-09	0.221617
4.654	-1.67022e-09	0.221719
4.652	-1.70278e-09	0.221821
4.65	-1.73596e-09	0.221923
4.648	-1.76979e-09	0.222025
4.646	-1.80426e-09	0.222127
4.644	-1.8394e-09	0.222229
4.642	-1.87521e-09	0.222332
4.64	-1.9117e-09	0.222434
4.638	-1.9489e-09	0.222537
4.636	-1.98681e-09	0.222639
4.634	-2.02545e-09	0.222742
4.632	-2.06483e-09	0.222845
4.63	-2.10497e-09	0.222948
4.628	-2.14587e-09	0.223051
4.626	-2.18756e-09	0.223154
4.624	-2.23005e-09	0.223257
4.622	-2.27335e-09	0.223361
4.62	-2.31748e-09	0.223464
