0.180334	0.184931
0.535073	0.0135944
0.676695	0.0723401
0.832583	1.11384e-31
0.880461	0.0092282
1.03438	0.000412816
1.09855	0.0307036
1.16045	5.097e-33
1.16586	5.15398e-30
1.22409	0.00622462
1.30079	1.18014e-33
1.39101	4.39245e-05
1.40638	1.67352e-30
1.49019	0.00440077
1.52916	0.0496874
1.56319	1.49932e-28
1.57814	0.00610136
1.59411	2.28795e-31
1.6041	0.00299327
1.63118	1.3764e-32
1.63907	1.55661e-30
1.66286	0.0404127
1.70318	0.0559957
1.79179	2.32368e-31
1.83873	0.000641199
1.87844	6.70644e-31
1.8889	0.000104297
1.89982	0.00561887
1.92853	2.97422e-30
1.93979	1.5714e-31
1.94563	2.37376e-30
1.94982	0.00188895
1.96894	1.07344e-05
2.04593	1.30685e-08
2.04786	4.16465e-31
2.07239	1.38432e-31
2.07395	5.4496e-06
2.11229	2.32547e-31
2.12248	3.52716e-31
2.13662	1.45931e-32
2.14669	0.00778459
2.18093	0.00196188
2.19799	4.39291e-33
2.2444	0.000507674
2.25888	3.46631e-32
2.26306	1.5693e-30
2.27039	0.00046255
2.29242	0.000887879
2.295	3.08406e-31
2.33583	4.58661e-06
2.37977	0.000264898
2.38625	3.29651e-31
2.41098	1.71932e-31
2.42894	9.67981e-06
2.44571	1.16657e-32
2.46441	0.000484114
2.46915	4.96786e-06
2.48594	1.3493e-31
2.51351	0.000299677
2.52204	1.3374e-32
2.52905	1.1859e-28
2.53221	0.00136811
2.54006	1.40606e-31
2.54749	2.77844e-32
2.56658	6.01858e-32
2.58558	1.21614e-31
2.5891	8.84615e-06
2.59304	4.64101e-32
2.60721	1.30228e-32
2.61602	4.58531e-05
2.61735	6.64176e-32
2.64371	0.000162078
2.65325	7.89827e-05
2.68809	5.51557e-33
2.75129	4.852e-05
2.76607	0.000109502
2.76958	1.18978e-30
2.78909	3.80453e-08
2.79414	1.52301e-33
2.81358	6.91869e-35
2.82256	6.59147e-07
2.87279	5.65319e-32
2.87639	1.84805e-31
2.87881	7.04182e-11
2.88256	1.15344e-31
2.88838	1.54127e-31
2.90162	9.77566e-06
2.9174	1.44596e-05
2.93425	8.25136e-33
2.94081	8.80934e-06
2.94136	4.43439e-32
2.959	3.53071e-31
2.96253	3.52148e-09
2.96355	1.45441e-31
2.98086	0.000101068
2.98361	8.06695e-30
2.98906	1.17583e-32
2.99673	7.12345e-33
3.00812	5.66272e-07
3.01065	3.98455e-33
3.02504	3.79896e-31
3.04045	2.50772e-33
3.04705	2.39434e-07
3.06363	1.65269e-32
3.07925	4.6412e-33
3.10716	1.33278e-05
3.1231	4.88242e-07
3.14185	3.43092e-33
3.15418	9.58181e-10
3.16204	8.22805e-07
3.16255	4.66722e-32
3.20205	7.35618e-06
3.23846	9.60705e-07
3.24398	4.49923e-34
3.27708	5.8019e-34
3.27858	1.13544e-07
3.28524	4.89449e-07
3.29107	4.07371e-33
3.29836	1.08571e-07
3.30621	3.0178e-34
3.31187	6.54357e-32
3.32307	4.05673e-07
3.33509	4.42511e-09
3.33629	5.29623e-32
3.34481	3.00436e-34
3.35592	1.80373e-32
3.37122	4.02717e-33
