5	-1.4523e-08	0.212368
4.998	-1.46783e-08	0.212465
4.996	-1.4835e-08	0.212561
4.994	-1.49933e-08	0.212657
4.992	-1.51531e-08	0.212754
4.99	-1.53145e-08	0.21285
4.988	-1.54774e-08	0.212947
4.986	-1.56419e-08	0.213044
4.984	-1.58079e-08	0.213141
4.982	-1.59756e-08	0.213238
4.98	-1.61448e-08	0.213335
4.978	-1.63157e-08	0.213432
4.976	-1.64882e-08	0.213529
4.974	-1.66623e-08	0.213626
4.972	-1.68381e-08	0.213724
4.97	-1.70156e-08	0.213821
4.968	-1.71947e-08	0.213919
4.966	-1.73756e-08	0.214017
4.964	-1.75582e-08	0.214114
4.962	-1.77425e-08	0.214212
4.96	-1.79285e-08	0.21431
4.958	-1.81163e-08	0.214408
4.956	-1.83059e-08	0.214507
4.954	-1.84972e-08	0.214605
4.952	-1.86904e-08	0.214703
4.95	-1.88853e-08	0.214802
4.948	-1.90821e-08	0.2149
4.946	-1.92808e-08	0.214999
4.944	-1.94813e-08	0.215098
4.942	-1.96836e-08	0.215197
4.94	-1.98879e-08	0.215295
4.938	-2.00941e-08	0.215395
4.936	-2.03021e-08	0.215494
4.934	-2.05122e-08	0.215593
4.932	-2.07241e-08	0.215692
4.93	-2.09381e-08	0.215792
4.928	-2.1154e-08	0.215891
4.926	-2.13719e-08	0.215991
4.924	-2.15919e-08	0.216091
4.922	-2.18138e-08	0.21619
4.92	-2.20378e-08	0.21629
4.918	-2.22639e-08	0.21639
4.916	-2.24921e-08	0.216491
4.914	-2.27223e-08	0.216591
4.912	-2.29547e-08	0.216691
4.91	-2.31892e-08	0.216792
4.908	-2.34258e-08	0.216892
4.906	-2.36646e-08	0.216993
4.904	-2.39056e-08	0.217093
4.902	-2.41487e-08	0.217194
4.9	-2.43941e-08	0.217295
4.898	-2.46417e-08	0.217396
4.896	-2.48916e-08	0.217497
4.894	-2.51437e-08	0.217599
4.892	-2.53982e-08	0.2177
4.89	-2.56549e-08	0.217801
4.888	-2.59139e-08	0.217903
4.886	-2.61753e-08	0.218005
4.884	-2.6439e-08	0.218106
4.882	-2.67051e-08	0.218208
4.88	-2.69736e-08	0.21831
4.878	-2.72445e-08	0.218412
4.876	-2.75178e-08	0.218514
4.874	-2.77936e-08	0.218617
4.872	-2.80718e-08	0.218719
4.87	-2.83526e-08	0.218821
4.868	-2.86358e-08	0.218924
4.866	-2.89216e-08	0.219027
4.864	-2.92098e-08	0.219129
4.862	-2.95007e-08	0.219232
4.86	-2.97941e-08	0.219335
4.858	-3.00902e-08	0.219438
4.856	-3.03888e-08	0.219541
4.854	-3.06901e-08	0.219645
4.852	-3.09941e-08	0.219748
4.85	-3.13007e-08	0.219852
4.848	-3.161e-08	0.219955
4.846	-3.19221e-08	0.220059
4.844	-3.22368e-08	0.220163
4.842	-3.25544e-08	0.220267
4.84	-3.28747e-08	0.220371
4.838	-3.31978e-08	0.220475
4.836	-3.35238e-08	0.220579
4.834	-3.38526e-08	0.220683
4.832	-3.41842e-08	0.220788
4.83	-3.45187e-08	0.220892
4.828	-3.48562e-08	0.220997
4.826	-3.51966e-08	0.221102
4.824	-3.55399e-08	0.221207
4.822	-3.58861e-08	0.221312
4.82	-3.62354e-08	0.221417
4.818	-3.65877e-08	0.221522
4.816	-3.6943e-08	0.221627
4.814	-3.73014e-08	0.221733
4.812	-3.76629e-08	0.221838
4.81	-3.80274e-08	0.221944
4.808	-3.83951e-08	0.222049
4.806	-3.8766e-08	0.222155
4.804	-3.914e-08	0.222261
4.802	-3.95171e-08	0.222367
4.8	-3.98976e-08	0.222473
4.798	-4.02812e-08	0.22258
4.796	-4.06681e-08	0.222686
4.794	-4.10583e-08	0.222793
4.792	-4.14518e-08	0.222899
4.79	-4.18486e-08	0.223006
4.788	-4.22488e-08	0.223113
4.786	-4.26524e-08	0.22322
4.784	-4.30593e-08	0.223327
4.782	-4.34697e-08	0.223434
4.78	-4.38836e-08	0.223541
4.778	-4.43009e-08	0.223648
4.776	-4.47217e-08	0.223756
4.774	-4.5146e-08	0.223863
4.772	-4.55739e-08	0.223971
4.77	-4.60054e-08	0.224079
4.768	-4.64404e-08	0.224187
4.766	-4.68791e-08	0.224295
4.764	-4.73214e-08	0.224403
4.762	-4.77674e-08	0.224511
4.76	-4.82171e-08	0.22462
4.758	-4.86705e-08	0.224728
4.756	-4.91277e-08	0.224837
4.754	-4.95886e-08	0.224946
4.752	-5.00534e-08	0.225054
4.75	-5.0522e-08	0.225163
4.748	-5.09944e-08	0.225272
4.746	-5.14707e-08	0.225382
4.744	-5.19509e-08	0.225491
4.742	-5.24351e-08	0.2256
4.74	-5.29232e-08	0.22571
4.738	-5.34152e-08	0.225819
4.736	-5.39114e-08	0.225929
4.734	-5.44115e-08	0.226039
4.732	-5.49157e-08	0.226149
4.73	-5.5424e-08	0.226259
4.728	-5.59364e-08	0.226369
4.726	-5.6453e-08	0.22648
4.724	-5.69738e-08	0.22659
4.722	-5.74987e-08	0.2267
4.72	-5.80279e-08	0.226811
4.718	-5.85614e-08	0.226922
4.716	-5.90991e-08	0.227033
4.714	-5.96412e-08	0.227144
4.712	-6.01876e-08	0.227255
4.71	-6.07384e-08	0.227366
4.708	-6.12936e-08	0.227478
4.706	-6.18532e-08	0.227589
4.704	-6.24173e-08	0.227701
4.702	-6.29858e-08	0.227812
4.7	-6.35589e-08	0.227924
4.698	-6.41366e-08	0.228036
4.696	-6.47188e-08	0.228148
4.694	-6.53056e-08	0.22826
4.692	-6.58971e-08	0.228373
4.69	-6.64932e-08	0.228485
4.688	-6.70941e-08	0.228598
4.686	-6.76997e-08	0.22871
4.684	-6.831e-08	0.228823
4.682	-6.89251e-08	0.228936
4.68	-6.95451e-08	0.229049
4.678	-7.01699e-08	0.229162
4.676	-7.07996e-08	0.229276
4.674	-7.14342e-08	0.229389
4.672	-7.20737e-08	0.229503
4.67	-7.27182e-08	0.229616
4.668	-7.33678e-08	0.22973
4.666	-7.40224e-08	0.229844
4.664	-7.4682e-08	0.229958
4.662	-7.53468e-08	0.230072
4.66	-7.60167e-08	0.230186
4.658	-7.66917e-08	0.230301
4.656	-7.7372e-08	0.230415
4.654	-7.80575e-08	0.23053
4.652	-7.87483e-08	0.230644
4.65	-7.94443e-08	0.230759
4.648	-8.01458e-08	0.230874
4.646	-8.08525e-08	0.230989
4.644	-8.15647e-08	0.231105
4.642	-8.22823e-08	0.23122
4.64	-8.30054e-08	0.231335
4.638	-8.3734e-08	0.231451
4.636	-8.44681e-08	0.231567
4.634	-8.52078e-08	0.231683
4.632	-8.59531e-08	0.231799
4.63	-8.6704e-08	0.231915
4.628	-8.74607e-08	0.232031
4.626	-8.8223e-08	0.232147
4.624	-8.89911e-08	0.232264
4.622	-8.97649e-08	0.23238
4.62	-9.05446e-08	0.232497
4.618	-9.13301e-08	0.232614
4.616	-9.21215e-08	0.232731
4.614	-9.29188e-08	0.232848
4.612	-9.37221e-08	0.232965
4.61	-9.45314e-08	0.233083
4.608	-9.53467e-08	0.2332
4.606	-9.61681e-08	0.233318
4.604	-9.69955e-08	0.233436
4.602	-9.78292e-08	0.233554
4.6	-9.8669e-08	0.233672
4.598	-9.9515e-08	0.23379
4.596	-1.00367e-07	0.233908
4.594	-1.01226e-07	0.234027
4.592	-1.02091e-07	0.234145
4.59	-1.02962e-07	0.234264
4.588	-1.0384e-07	0.234383
4.586	-1.04724e-07	0.234502
4.584	-1.05614e-07	0.234621
4.582	-1.06511e-07	0.23474
4.58	-1.07415e-07	0.234859
4.578	-1.08325e-07	0.234979
4.576	-1.09242e-07	0.235098
4.574	-1.10166e-07	0.235218
4.572	-1.11096e-07	0.235338
4.57	-1.12033e-07	0.235458
4.568	-1.12977e-07	0.235578
4.566	-1.13928e-07	0.235698
4.564	-1.14886e-07	0.235819
4.562	-1.1585e-07	0.235939
4.56	-1.16822e-07	0.23606
4.558	-1.178e-07	0.236181
4.556	-1.18786e-07	0.236301
4.554	-1.19778e-07	0.236422
4.552	-1.20778e-07	0.236544
4.55	-1.21785e-07	0.236665
4.548	-1.22799e-07	0.236786
4.546	-1.2382e-07	0.236908
4.544	-1.24849e-07	0.23703
4.542	-1.25885e-07	0.237152
4.54	-1.26929e-07	0.237274
4.538	-1.27979e-07	0.237396
4.536	-1.29038e-07	0.237518
4.534	-1.30104e-07	0.237641
4.532	-1.31177e-07	0.237763
4.53	-1.32258e-07	0.237886
4.528	-1.33347e-07	0.238009
4.526	-1.34443e-07	0.238132
4.524	-1.35547e-07	0.238255
4.522	-1.36659e-07	0.238378
4.52	-1.37779e-07	0.238501
4.518	-1.38906e-07	0.238625
4.516	-1.40042e-07	0.238749
4.514	-1.41186e-07	0.238872
4.512	-1.42337e-07	0.238996
4.51	-1.43497e-07	0.23912
4.508	-1.44665e-07	0.239245
4.506	-1.45841e-07	0.239369
4.504	-1.47025e-07	0.239493
4.502	-1.48217e-07	0.239618
4.5	-1.49418e-07	0.239743
4.498	-1.50627e-07	0.239868
4.496	-1.51845e-07	0.239993
4.494	-1.53071e-07	0.240118
4.492	-1.54305e-07	0.240243
4.49	-1.55548e-07	0.240369
4.488	-1.568e-07	0.240495
4.486	-1.58061e-07	0.24062
4.484	-1.5933e-07	0.240746
4.482	-1.60608e-07	0.240872
4.48	-1.61894e-07	0.240999
4.478	-1.6319e-07	0.241125
4.476	-1.64495e-07	0.241251
4.474	-1.65808e-07	0.241378
4.472	-1.67131e-07	0.241505
4.47	-1.68463e-07	0.241632
4.468	-1.69804e-07	0.241759
4.466	-1.71154e-07	0.241886
4.464	-1.72513e-07	0.242014
4.462	-1.73882e-07	0.242141
4.46	-1.7526e-07	0.242269
4.458	-1.76648e-07	0.242397
4.456	-1.78045e-07	0.242525
4.454	-1.79452e-07	0.242653
4.452	-1.80868e-07	0.242781
4.45	-1.82295e-07	0.242909
