0.304292	0.218534
0.633781	0.0719194
0.759565	0.112818
0.872354	2.20551e-30
0.883046	0.0253121
1.05591	0.0177214
1.10793	1.58087e-30
1.19666	0.0349777
1.26745	8.98655e-31
1.27196	0.00321332
1.28985	9.0168e-05
1.41665	2.73705e-31
1.46856	1.66718e-30
1.5052	0.00262483
1.54308	3.38591e-07
1.56105	0.00932072
1.60856	3.05719e-31
1.63846	5.99726e-06
1.71566	2.2619e-31
1.7176	6.45664e-32
1.72526	0.000434753
1.73291	5.24573e-31
1.84151	1.37548e-28
1.84251	0.00207053
1.84752	8.22676e-06
1.85789	2.98218e-08
1.87219	3.3299e-31
1.89552	0.000460507
1.91715	1.64371e-31
2.01023	1.07883e-30
2.02214	6.9602e-32
2.02618	4.05113e-31
2.03703	0.000291798
2.06086	1.38436e-06
2.08206	1.54184e-07
2.12456	6.69839e-05
2.1271	1.36741e-34
2.14967	4.77661e-31
2.17356	2.01899e-33
2.19096	9.13644e-05
2.20973	4.31855e-07
2.22867	1.1573e-34
2.23732	6.30267e-06
2.2782	2.60513e-33
2.2882	4.41591e-09
2.33543	4.22308e-32
2.34503	8.85536e-32
2.38612	1.39991e-05
2.39865	2.86243e-07
2.4263	5.72988e-32
2.43744	2.15651e-32
2.4476	9.36934e-06
2.47122	2.25335e-32
2.47125	1.29261e-31
2.47854	5.37543e-07
2.51065	1.17675e-08
2.53501	2.70497e-06
2.54549	3.59342e-34
2.55064	8.37212e-33
2.56995	2.30792e-07
2.57113	2.25153e-32
2.60444	1.23592e-32
2.63494	1.40291e-36
2.65067	1.4569e-34
2.66679	2.61113e-34
2.67039	2.56412e-32
2.67372	1.05902e-06
2.68751	3.23293e-07
2.71235	4.19232e-32
2.7269	1.06115e-10
2.74164	5.89685e-07
2.78882	9.67473e-08
2.79315	5.81767e-32
2.82123	1.40461e-07
2.83851	6.62404e-08
2.85549	1.981e-09
2.8637	3.90636e-33
2.86962	1.50246e-33
2.87219	7.47901e-33
2.87219	8.16744e-34
2.90302	7.96711e-32
2.90824	1.44325e-31
2.93072	1.27445e-08
2.96553	4.04233e-32
2.96587	2.41882e-32
2.98553	2.22323e-07
2.99568	1.0767e-33
3.0053	1.04745e-08
3.01696	4.25345e-32
3.02136	1.03988e-08
3.0345	2.16251e-32
3.0362	2.73892e-31
3.05383	2.59979e-08
3.07932	1.23749e-32
3.08062	3.11042e-10
3.09501	1.8102e-34
3.09517	1.20428e-13
3.0967	1.74071e-08
3.11157	4.06876e-09
3.14967	4.46105e-32
3.14967	7.88564e-33
3.17773	2.07455e-32
3.19256	5.52146e-08
3.21051	4.15051e-33
3.21652	6.11296e-34
3.23966	2.18748e-09
3.25525	1.70572e-35
3.27316	1.5531e-09
3.27316	4.24445e-09
3.27316	4.24476e-09
3.28143	1.01156e-33
3.2878	1.43672e-10
3.29574	1.14445e-32
3.29805	2.04959e-09
3.33392	5.9941e-34
3.34192	3.08932e-13
3.37329	8.08011e-09
3.38608	4.43807e-32
3.39203	3.44242e-32
3.39591	5.72742e-34
3.39665	3.54204e-32
3.40763	2.99365e-09
3.41224	2.15327e-33
3.43872	2.61499e-34
3.45596	9.33842e-10
3.46315	8.23108e-11
3.46796	2.88335e-33
3.50615	2.56435e-34
3.50675	1.02608e-09
3.51723	4.45463e-33
3.51901	4.72654e-34
3.54719	6.43184e-10
3.55064	1.30278e-32
3.55064	3.19084e-32
3.58254	3.16803e-09
3.5914	3.91453e-32
3.60654	7.19123e-10
3.62292	5.83413e-11
3.62852	1.41598e-10
3.64137	1.17443e-32
3.65407	8.4113e-12
3.67413	2.85053e-33
3.69116	9.74537e-11
3.7182	2.40455e-32
3.71975	2.42846e-34
3.73423	4.3157e-11
3.74361	5.42857e-34
3.74821	9.01591e-11
3.76064	2.14362e-35
3.77311	5.25163e-33
3.77321	2.34153e-34
3.78567	4.71646e-32
3.79811	1.73052e-10
3.8027	2.71266e-33
3.81208	4.14601e-11
3.82657	6.61216e-33
3.82812	2.20723e-32
3.85515	1.10334e-11
3.87219	3.8661e-31
3.89225	8.78959e-11
3.90495	3.22715e-32
3.91779	8.42457e-12
3.9234	3.31318e-11
3.93978	1.01711e-11
3.95491	6.30891e-33
3.96378	2.91375e-12
3.99568	2.22515e-32
3.99568	1.86593e-33
3.99913	6.59228e-11
4.0273	5.66663e-32
4.02909	3.7134e-34
4.03957	1.76873e-12
4.04017	4.02551e-32
4.07836	1.63087e-32
4.08316	7.45601e-13
4.09035	1.78927e-12
4.10759	4.43947e-33
4.13407	2.35194e-32
4.13869	2.26251e-12
4.14967	3.73962e-32
4.1504	9.78917e-33
4.15428	3.55148e-33
4.16024	1.12406e-32
4.17303	4.557e-13
4.2044	1.21688e-14
4.21239	5.61242e-34
4.24826	8.01708e-13
4.25058	5.24893e-34
4.25851	7.14607e-13
4.26488	3.51568e-33
4.27316	6.11017e-13
4.27316	1.11319e-13
4.27316	3.73851e-13
4.29107	1.38574e-32
4.30665	2.01535e-12
4.32979	9.01149e-32
4.3358	1.99488e-32
4.35375	7.57424e-14
4.36859	5.23281e-34
4.39665	3.12662e-33
4.39665	1.108e-32
4.43474	2.61387e-14
4.44962	3.53149e-13
4.45114	7.42274e-15
4.4513	1.85512e-36
4.46569	1.15369e-15
4.467	2.13521e-32
4.49248	4.04655e-15
4.51011	1.18453e-32
4.51182	2.21546e-33
4.52495	7.16305e-15
4.52935	3.10215e-32
4.54102	1.05455e-14
4.55064	1.28052e-32
4.56078	1.86891e-14
4.58045	1.61371e-32
4.58079	2.63638e-32
4.61559	1.17865e-14
4.63807	5.82567e-33
4.64329	3.80807e-32
4.67413	3.89982e-33
4.67413	4.89328e-34
4.67669	5.06918e-33
4.68261	9.57314e-35
4.69082	5.68072e-16
4.7078	2.59621e-15
4.72509	1.34145e-15
4.75317	4.28979e-32
4.7575	1.76368e-14
4.80468	1.59311e-16
4.81941	6.03385e-16
4.83397	4.46068e-34
4.8588	2.47186e-16
4.87259	3.81979e-18
4.87592	4.75775e-33
4.87952	4.02194e-32
4.89564	2.68601e-37
4.91138	4.77092e-32
4.94188	1.02239e-31
4.97519	3.13544e-32
4.97636	8.25406e-17
